,ligand,receptor,JS_Th0,JS_Th2,delta,frac_pos_Th0,frac_pos_Th2,mean_recep_Th0,mean_recep_Th2,mean_lig,n_Th0,n_Th2
104,Cx3cl1,Cx3cr1,0.8624359158598313,0.8713684973179051,-0.008932581458073852,0.06224899598393574,0.10340136054421768,0.5318962335586548,0.8515694737434387,1.0838100910186768,1494,735
105,Lama3,Itga9,0.8484754067307343,0.8590554136767764,-0.010580006946042109,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,1.4434186220169067,1494,735
106,C3,Itgb2,0.6088952298188207,0.6199041731534654,-0.011008943334644639,0.7014725568942436,0.7700680272108843,6.4725189208984375,6.965006351470947,6.418166637420654,1494,735
107,F11r,Jam2,0.8393420558113696,0.8506015907693566,-0.011259534957987039,0.0749665327978581,0.1414965986394558,0.641891598701477,1.1704751253128052,4.302900314331055,1494,735
108,Lamc2,Itga9,0.8445191571542657,0.856728626290995,-0.012209469136729267,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,2.041736364364624,1494,735
109,Cdh5,Cdh5,0.7128434951309769,0.7256759840855271,-0.012832488954550247,0.23761713520749667,0.39319727891156464,2.119312286376953,3.459192991256714,5.267895221710205,1494,735
110,Col1a1,Itga1,0.789215246022003,0.8023138595189976,-0.013098613496994593,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,3.2534241676330566,1494,735
111,Fn1,Itga4,0.6272528580306805,0.6408445218884594,-0.01359166385777888,0.6532797858099063,0.6517006802721088,6.104095458984375,5.80769157409668,5.665269374847412,1494,735
112,Il7,Il2rg,0.6106956896096627,0.6242911585646873,-0.013595468955024614,0.7161981258366801,0.891156462585034,6.6432318687438965,8.33948040008545,0.25374677777290344,1494,735
113,Cdh1,Itgb7,0.663569143715789,0.6790994898158782,-0.015530346100089187,0.5120481927710844,0.5659863945578232,4.610322952270508,4.979338645935059,3.2274091243743896,1494,735
114,F11r,F11r,0.7853633286843703,0.8022382378151468,-0.016874909130776494,0.14190093708165996,0.2108843537414966,1.2172679901123047,1.7635257244110107,4.302900314331055,1494,735
115,Jam2,Jam2,0.8330627991189925,0.8501301315306256,-0.01706733241163305,0.0749665327978581,0.1414965986394558,0.641891598701477,1.1704751253128052,2.008331060409546,1494,735
116,Il9,Il2rg,0.7767780966347065,0.7942247848575374,-0.01744668822283091,0.7161981258366801,0.891156462585034,6.6432318687438965,8.33948040008545,0.008862395770847797,1494,735
117,Tnc,Itga9,0.8373390710994475,0.8549430825899708,-0.017604011490523264,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,1.6642721891403198,1494,735
118,Jam2,F11r,0.7859468746322184,0.803742947358005,-0.01779607272578665,0.14190093708165996,0.2108843537414966,1.2172679901123047,1.7635257244110107,2.008331060409546,1494,735
119,Tgfb1,Tgfbr2,0.6034866292202311,0.6214957075988373,-0.018009078378606214,0.6894243641231593,0.763265306122449,6.4028801918029785,6.910649299621582,4.899741172790527,1494,735
120,Dll4,Notch1,0.6914416541562555,0.7110022326889328,-0.019560578532677342,0.4350736278447122,0.4380952380952381,3.813051700592041,3.758457660675049,1.4849385023117065,1494,735
121,Fn1,Itga5,0.8238712059833877,0.845603435517695,-0.021732229534307312,0.0823293172690763,0.1346938775510204,0.7042641043663025,1.1225050687789917,5.665269374847412,1494,735
122,Lama1,Itga9,0.8391189438891573,0.8614036483539362,-0.022284704464778926,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,0.16024239361286163,1494,735
123,Cxcl12,Cxcr4,0.6513088502064411,0.6737453360007358,-0.02243648579429469,0.5240963855421686,0.5346938775510204,4.791128158569336,4.7406535148620605,4.319969177246094,1494,735
124,Cdh1,Itgae,0.8436332217376336,0.866163020655705,-0.022529798918071497,0.07429718875502007,0.12108843537414966,0.6628133058547974,1.053436040878296,3.2274091243743896,1494,735
125,Itga9,Vcam1,0.7766754122633936,0.8009262125956277,-0.024250800332234035,0.1746987951807229,0.2108843537414966,1.5155448913574219,1.7831857204437256,2.0229880809783936,1494,735
126,Col4a1,Itga9,0.8318888677041361,0.8562288555275331,-0.02433998782339708,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,7.091513156890869,1494,735
127,Il2,Il2rg,0.648377055884421,0.6727553249555237,-0.024378269071102743,0.7161981258366801,0.891156462585034,6.6432318687438965,8.33948040008545,0.03880273178219795,1494,735
128,Col1a1,Itga3,0.7679274169025281,0.7927718845964692,-0.024844467693941108,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,3.2534241676330566,1494,735
129,Itgb2,Icam1,0.7019897673935098,0.7270658528229423,-0.025076085429432515,0.23694779116465864,0.3673469387755102,2.060802698135376,3.144559860229492,3.785571813583374,1494,735
130,Ifng,Ifngr1,0.6785638669700428,0.70425630655279,-0.02569243958274725,0.4825970548862115,0.7047619047619048,4.327945232391357,6.325534343719482,0.0498739629983902,1494,735
131,Lamc3,Itga9,0.8532618399387326,0.8802673460764407,-0.027005506137708135,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,0.2575504779815674,1494,735
132,Lamb1,Itga9,0.8279072529898396,0.8574698417048593,-0.02956258871501971,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,1.9755010604858398,1494,735
133,Ccl5,Ccr5,0.8185952258907031,0.84885707933456,-0.0302618534438569,0.07563587684069611,0.15510204081632653,0.6456659436225891,1.2980552911758423,0.6094133257865906,1494,735
134,Dll1,Notch1,0.6850076525952581,0.7154452141308394,-0.030437561535581303,0.4350736278447122,0.4380952380952381,3.813051700592041,3.758457660675049,1.0893017053604126,1494,735
135,Jam3,Itgb2,0.6106075703132178,0.641713728527905,-0.031106158214687207,0.7014725568942436,0.7700680272108843,6.4725189208984375,6.965006351470947,0.3635479509830475,1494,735
136,Il22,Il10rb,0.7576347222512299,0.7893195392487665,-0.03168481699753667,0.2878179384203481,0.3795918367346939,2.4941964149475098,3.208721399307251,0.025666043162345886,1494,735
137,Jam3,Jam2,0.8232487219793101,0.8558006731321056,-0.03255195115279552,0.0749665327978581,0.1414965986394558,0.641891598701477,1.1704751253128052,0.3635479509830475,1494,735
138,Col1a1,Itgav,0.6586458002680258,0.6917315763686209,-0.033085776100595155,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,3.2534241676330566,1494,735
139,Jam3,F11r,0.7732303863080255,0.8077562193527621,-0.034525833044736554,0.14190093708165996,0.2108843537414966,1.2172679901123047,1.7635257244110107,0.3635479509830475,1494,735
140,Col1a1,Itgb1,0.5863585402283746,0.6209963453388893,-0.03463780511051462,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,3.2534241676330566,1494,735
141,Lama2,Itga9,0.8264219441989704,0.8621260578816972,-0.035704113682726746,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,1.2718786001205444,1494,735
142,Fn1,Itgb7,0.6331847253071955,0.6693536490140857,-0.03616892370689018,0.5120481927710844,0.5659863945578232,4.610322952270508,4.979338645935059,5.665269374847412,1494,735
143,Tgfb3,Tgfbr2,0.5912685912681228,0.6305399351886407,-0.0392713439205179,0.6894243641231593,0.763265306122449,6.4028801918029785,6.910649299621582,1.9078963994979858,1494,735
144,Pecam1,Pecam1,0.6598296653484317,0.7040133929102681,-0.04418372756183642,0.46251673360107093,0.44761904761904764,4.1540422439575195,3.904813051223755,5.400041103363037,1494,735
145,Il6,Il6st,0.6685904150375482,0.7135676208582975,-0.044977205820749266,0.5950468540829986,0.49523809523809526,5.429786682128906,4.284367084503174,0.08919306099414825,1494,735
146,Cd86,Ctla4,0.669381800664522,0.7164417559081381,-0.04705995524361606,0.2965194109772423,0.3904761904761905,2.6556804180145264,3.4753646850585938,0.9740771055221558,1494,735
147,Col1a1,Itga9,0.8096987053678563,0.8590350325337055,-0.049336327165849236,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,3.2534241676330566,1494,735
148,Dll3,Notch1,0.7412940919087113,0.7923570628789399,-0.051062970970228605,0.4350736278447122,0.4380952380952381,3.813051700592041,3.758457660675049,0.01645168475806713,1494,735
149,Il25,Il17ra,0.7681059364971073,0.822059764380045,-0.05395382788293768,0.3032128514056225,0.3034013605442177,2.637713670730591,2.5461881160736084,0.02267233282327652,1494,735
150,H2-Ab1,Cd4,0.5834791278860442,0.63854552372454,-0.05506639583849582,0.715528781793842,0.7061224489795919,6.7079854011535645,6.425713062286377,6.461980819702148,1494,735
151,Ifng,Ifngr2,0.7391863040381214,0.7976156888245121,-0.0584293847863907,0.2617135207496653,0.3115646258503401,2.261052131652832,2.614295244216919,0.0498739629983902,1494,735
152,Icam1,Itgax,0.7487695068414731,0.8088052347380621,-0.06003572789658895,0.17336010709504684,0.2,1.523453712463379,1.7085133790969849,4.34319543838501,1494,735
153,Itga4,Itgb1,0.5541146176520939,0.6157518849947335,-0.061637267342639634,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,2.56325364112854,1494,735
