,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
117,Itga9,Itgb1,0.6184019555610185,0.6177995467585691,0.000602408802449439,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,2.0229880809783936,735,1494
118,Spp1,Itga5,0.8457171794094878,0.8452195454932063,0.0004976339162814369,0.1346938775510204,0.0823293172690763,1.1225050687789917,0.7042641043663025,2.048954963684082,735,1494
119,Fn1,Itgb1,0.6076555194381061,0.6074856856613786,0.00016983377672752376,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,5.665269374847412,735,1494
120,Spp1,Itgb6,0.8393101794408447,0.8391410310052393,0.00016914843560544846,0.14421768707482993,0.07429718875502007,1.2168569564819336,0.6399940848350525,2.048954963684082,735,1494
121,Lamb1,Itgav,0.6918731493486319,0.6917298759323136,0.00014327341631825696,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,1.9755010604858398,735,1494
122,Tslp,Crlf2,0.7861048379998763,0.7861951486172422,-9.031061736586299e-05,0.2571428571428571,0.17336010709504684,2.133744955062866,1.4765143394470215,0.35599657893180847,735,1494
123,Fn1,Itgb6,0.8398244459033007,0.8400045024617815,-0.00018005655848074564,0.14421768707482993,0.07429718875502007,1.2168569564819336,0.6399940848350525,5.665269374847412,735,1494
124,Spp1,Itga9,0.8520887405623524,0.8524104788697432,-0.00032173830739079534,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,2.048954963684082,735,1494
125,Icam1,Itgb2,0.6272654913762423,0.62774643459532,-0.00048094321907765636,0.7700680272108843,0.7014725568942436,6.965006351470947,6.4725189208984375,4.34319543838501,735,1494
126,Lama1,Itgb1,0.6504384617524192,0.6517043893640748,-0.0012659276116556706,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,0.16024239361286163,735,1494
127,Lama1,Itga3,0.7848173705076065,0.7865563120661903,-0.0017389415585837842,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,0.16024239361286163,735,1494
128,Dll3,Notch2,0.7757540265365571,0.7776786611295085,-0.0019246345929513353,0.54421768707483,0.3253012048192771,4.692149639129639,2.832099199295044,0.01645168475806713,735,1494
129,Lamb1,Itgb1,0.6165394585261992,0.6191496938604889,-0.0026102353342897233,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,1.9755010604858398,735,1494
130,Col4a1,Itgav,0.6903923914587659,0.6933085503435422,-0.0029161588847763653,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,7.091513156890869,735,1494
131,Jam2,Itgb1,0.6227338609330743,0.6257226213674132,-0.002988760434338933,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,2.008331060409546,735,1494
132,Tnc,Itgb6,0.8357174766123174,0.8389069181256882,-0.00318944151337075,0.14421768707482993,0.07429718875502007,1.2168569564819336,0.6399940848350525,1.6642721891403198,735,1494
133,Lama1,Itgav,0.7155466478752872,0.7187786977236731,-0.003232049848385876,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,0.16024239361286163,735,1494
134,Jam2,Itgav,0.6944993485615532,0.6978446154073669,-0.0033452668458137103,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,2.008331060409546,735,1494
135,Lama2,Itga1,0.7995290057342203,0.8029742367677847,-0.003445231033564422,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,1.2718786001205444,735,1494
136,Col1a1,Cd44,0.615893926222168,0.6196329044297525,-0.003738978207584509,0.8163265306122449,0.5836680053547524,7.518880367279053,5.320945739746094,3.2534241676330566,735,1494
137,Col4a1,Itga1,0.7917012507061968,0.7954987393249948,-0.0037974886187980283,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,7.091513156890869,735,1494
138,Lama1,Itga1,0.8010668950838911,0.8054892452605695,-0.004422350176678469,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,0.16024239361286163,735,1494
139,Col4a1,Itgb1,0.6152261763575204,0.6198792219113991,-0.0046530455538786875,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,7.091513156890869,735,1494
140,Igf2,Itgav,0.7095401444756402,0.7145551230983407,-0.0050149786227005055,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,0.17159707844257355,735,1494
141,Lamc2,Itga3,0.7752820933952881,0.7805621318399868,-0.005280038444698709,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,2.041736364364624,735,1494
142,Lamc3,Itga3,0.8133402743968453,0.81890937923116,-0.00556910483431472,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,0.2575504779815674,735,1494
143,Lamb1,Itga1,0.7940685474726668,0.7999405181503603,-0.0058719706776935165,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,1.9755010604858398,735,1494
144,Tgfb2,Tgfbr2,0.633492322882269,0.6403081972397711,-0.006815874357502083,0.763265306122449,0.6894243641231593,6.910649299621582,6.4028801918029785,0.8607767820358276,735,1494
145,Lama3,Itga3,0.779894442824706,0.7867504424434368,-0.006855999618730846,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,1.4434186220169067,735,1494
146,Il10,Il10ra,0.7516530712611668,0.7590156976141684,-0.007362626353001667,0.48435374149659866,0.15930388219544847,4.191845893859863,1.3753256797790527,0.036466892808675766,735,1494
147,Icam2,Itgal,0.6390089309160475,0.6470794034362469,-0.008070472520199434,0.7387755102040816,0.7710843373493976,6.598470687866211,7.292726993560791,2.6659114360809326,735,1494
148,Thy1,Itgb3,0.7070224381040334,0.7152247911799818,-0.00820235307594841,0.4489795918367347,0.16934404283801874,3.92649507522583,1.4891140460968018,1.0864776372909546,735,1494
149,Il7,Il7r,0.6510405616168902,0.6593072371241855,-0.008266675507295318,0.7510204081632653,0.4062918340026774,6.877195835113525,3.715707778930664,0.25374677777290344,735,1494
150,Pdcd1lg2,Pdcd1,0.6802765554809126,0.6910934232726605,-0.010816867791747953,0.49523809523809526,0.31994645247657294,4.4150261878967285,2.8488211631774902,0.5769128203392029,735,1494
151,Icam2,Itgb2,0.6422845771318197,0.6544667924515242,-0.012182215319704426,0.7700680272108843,0.7014725568942436,6.965006351470947,6.4725189208984375,2.6659114360809326,735,1494
152,Lamc2,Itga1,0.7902784614747316,0.8024628201999562,-0.012184358725224609,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,2.041736364364624,735,1494
153,Cdh1,Itga1,0.792629903861408,0.8054278187308613,-0.012797914869453364,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,3.2274091243743896,735,1494
154,Spp1,Itgb5,0.7847038249225388,0.797722266875263,-0.01301844195272428,0.24081632653061225,0.14190093708165996,2.0058493614196777,1.2112069129943848,2.048954963684082,735,1494
155,Calca,Calcrl,0.6606462132968529,0.6738652048687135,-0.013218991571860572,0.6979591836734694,0.4042838018741633,6.389792442321777,3.6804020404815674,0.058110687881708145,735,1494
